text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"St. Catharines, Ontario",,,,snowserious,Sun May 12 04:23:47 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Nova Scotia, Canada",,,,WB_Devitt_III,Sun May 12 04:20:16 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Toronto, Ontario",,,,KittyCitKat,Sun May 12 04:02:23 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,m0mmabat,Sun May 12 03:32:10 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Montréal, Québec",,,,Avarras,Sun May 12 03:23:34 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Montréal, Québec",,,,iilkiwi,Sun May 12 03:18:07 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Temporarily in London ON ,,,,ThatNerdGurl_,Sun May 12 03:11:06 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Saskatoon, Saskatchewan",,,,DedeBonnycastle,Sun May 12 02:55:30 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Maple Ridge, B.C.",,,,bernie8859,Sun May 12 01:42:17 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,GhiaLife,Sun May 12 01:39:20 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Oakville,,,,Amber_Marie88,Sun May 12 00:50:51 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,Heyday13,Sun May 12 00:49:32 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,British Columbia,,,,Bergg69,Sun May 12 00:19:06 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Newfoundland and Labrador,,,,TownieDiva,Sat May 11 22:56:20 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada :),,,,LAdams100,Sat May 11 22:14:53 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"St. John's, NL, Canada",,,,beckawalsh,Sat May 11 22:14:27 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,,,,,Tbhchelso,Sat May 11 22:09:09 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,QC,,,,olivia_peanut,Sat May 11 21:54:26 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Barrie, Ontario",,,,emilyois,Sat May 11 21:48:17 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Ontario, Canada",,,,SteeleDanusia,Sat May 11 21:47:18 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,Datnewfiechick,Sat May 11 21:41:08 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,vancouver,,,,lionsoftherock,Sat May 11 21:24:12 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Coquitlam, British Columbia",,,,FrenchTicklre,Sat May 11 21:06:27 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,TL_Drayton,Sat May 11 20:30:26 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Ontario,,,,halh2001,Sat May 11 20:25:29 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Calgary, Alberta",,,,MisterTeacupIII,Sat May 11 19:37:08 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Ontario, Canada",,,,beaujohnson44,Sat May 11 19:07:56 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Winnipeg, Manitoba",,,,T_revW,Sat May 11 19:05:02 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Pg county ,,,,Bananessaxx,Sat May 11 18:59:03 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Calgary, Alberta",,,,ethan_northcott,Sat May 11 18:46:16 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,Canada,,,,leafy_bitch,Sat May 11 18:43:09 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Ontario,Canada",,,,louise3anne,Sat May 11 18:41:42 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Uxbridge, Ontario",,,,alexawrighttt,Sat May 11 18:39:48 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Edmonton, Alberta",,,,kinleyryanne,Sat May 11 18:24:02 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Ontario, Canada",,,,alyssa_soroka,Sat May 11 17:45:04 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Alberta, Canada",,,,katherineb89,Sat May 11 17:28:33 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,  Canada,,,,loveandpeace_65,Sat May 11 17:24:49 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Winnipeg, Manitoba",,,,tess_kocis,Sat May 11 17:07:30 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Sherwood Park, AB Canada 🇨🇦",,,,ki_kilroy,Sat May 11 17:03:20 +0000 2019,0,0,0,1,FALSE
"If abortion is murder, then:
—Male masturbation is genocide
—Blowjobs are cannibalism
—Ultrasounds are child pornography
—Male vasectomies and condoms prevent homicide
—Viagra and Cialis are the 2 most dangerous drugs on the market
—Men must start paying child support at 6 weeks",en,"Vancouver, BC",,,,ChrisParry,Sat May 11 16:49:04 +0000 2019,0,0,0,1,FALSE
